CodeInsee;Gagnant
27408;LE PEN
45204;MACRON
72197;FILLON
35178;MACRON
2483;LE PEN
72196;LE PEN
78402;MACRON
7158;LE PEN
89254;FILLON
47167;MACRON
90069;LE PEN
40182;FILLON
2484;LE PEN
78403;MACRON
58166;MÉLENCHON
24269;MÉLENCHON
30168;MÉLENCHON
64383;HAMON
80546;LE PEN
68207;FILLON
68208;FILLON
89255;LE PEN
88303;LE PEN
39329;LE PEN
32252;LE PEN
28252;LE PEN
46193;MACRON
39330;LE PEN
67292;LE PEN
74183;MACRON
61279;LE PEN
89256;FILLON
89257;LE PEN
9192;MACRON
86157;MACRON
70347;LE PEN
36124;LE PEN
86158;MACRON
45206;LE PEN
45207;LE PEN
54368;LE PEN
28253;MACRON
39331;FILLON
36125;FILLON
17234;MACRON
17235;LE PEN
9193;MACRON
1247;FILLON
46194;FILLON
24271;MACRON
81165;MÉLENCHON
31342;LASSALLE
30169;LE PEN
81166;FILLON
29076;MACRON
86159;LE PEN
59402;LE PEN
41140;LE PEN
66108;LE PEN
12145;MACRON
58168;LE PEN
76438;LE PEN
78404;FILLON
80547;LE PEN
80548;LE PEN
21413;LE PEN
54369;LE PEN
69133;MACRON
19139;MÉLENCHON
50328;LE PEN
52325;FILLON
59403;LE PEN
91405;FILLON
71299;MACRON
55338;LE PEN
60403;LE PEN
78406;FILLON
40183;MACRON
13062;LE PEN
21414;LE PEN
40184;MACRON
51368;FILLON
34158;MÉLENCHON
65311;MACRON
62574;LE PEN
35179;LE PEN
35180;MACRON
22152;MACRON
54370;LE PEN
21415;FILLON
67293;LE PEN
24272;LE PEN
74184;MACRON
81167;FILLON
1248;FILLON
69283;LE PEN
33284;LE PEN
64385;MACRON
4122;MÉLENCHON
84076;LE PEN
7159;LE PEN
82110;LE PEN
26182;LE PEN
26183;MÉLENCHON
32253;LE PEN
13063;LE PEN
17236;LE PEN
31343;FILLON
32254;LE PEN
31344;LE PEN
47168;LE PEN
82111;LE PEN
32255;LE PEN
40185;FILLON
32256;MACRON
81168;MACRON
32257;MACRON
80549;LE PEN
11232;MÉLENCHON
52326;LE PEN
49205;FILLON
86160;LE PEN
21416;LE PEN
88304;MACRON
63227;MACRON
31345;LE PEN
63228;LE PEN
11233;LE PEN
64386;MÉLENCHON
9194;MÉLENCHON
32258;MÉLENCHON
31346;MÉLENCHON
34159;LE PEN
11234;MÉLENCHON
1249;MACRON
26184;LE PEN
38235;LE PEN
38236;MACRON
26185;MACRON
80550;LE PEN
76439;LE PEN
26186;FILLON
27410;LE PEN
25381;FILLON
1250;MACRON
80551;LE PEN
4123;LE PEN
79178;MACRON
81169;LE PEN
11235;MÉLENCHON
21417;MACRON
44098;MACRON
56133;MACRON
40186;MÉLENCHON
2485;LE PEN
2486;MÉLENCHON
2487;LE PEN
77293;LE PEN
77294;MÉLENCHON
78407;FILLON
28254;LE PEN
67295;FILLON
57468;LE PEN
67296;FILLON
67298;LE PEN
68209;FILLON
57469;LE PEN
68210;LE PEN
68211;LE PEN
42143;LE PEN
38237;MÉLENCHON
73157;MACRON
84077;LE PEN
29150;MACRON
68212;FILLON
52327;LE PEN
51369;FILLON
59405;LE PEN
17237;LE PEN
70348;LE PEN
55339;LE PEN
1252;LE PEN
60404;LE PEN
55340;LE PEN
8291;LE PEN
56134;LE PEN
38238;LE PEN
91408;MACRON
70349;LE PEN
54371;MÉLENCHON
28255;LE PEN
38239;MACRON
39333;LE PEN
47169;LE PEN
69134;FILLON
51370;LE PEN
55341;FILLON
39334;LE PEN
8293;LE PEN
44099;FILLON
77295;LE PEN
80552;LE PEN
82112;LE PEN
83078;LE PEN
48097;MÉLENCHON
87099;LE PEN
63229;MACRON
95409;MACRON
39335;LE PEN
38240;LE PEN
78410;FILLON
77296;MÉLENCHON
58169;MACRON
27411;LE PEN
41141;LE PEN
21418;LE PEN
72199;LE PEN
51371;LE PEN
54372;LE PEN
56135;MÉLENCHON
76440;LE PEN
2488;LE PEN
39336;FILLON
39337;FILLON
11236;MÉLENCHON
31347;LE PEN
39338;LE PEN
70350;LE PEN
89259;MACRON
28256;LE PEN
15126;FILLON
21419;LE PEN
48098;MÉLENCHON
60405;LE PEN
24273;MÉLENCHON
46195;MACRON
82113;LE PEN
30170;MÉLENCHON
30171;MÉLENCHON
40187;MACRON
2489;LE PEN
5077;MACRON
3173;LE PEN
39339;LE PEN
89261;LE PEN
21420;FILLON
10243;LE PEN
66109;MÉLENCHON
70351;LE PEN
26188;MÉLENCHON
68213;LE PEN
13064;LE PEN
3174;LE PEN
11238;MÉLENCHON
80553;LE PEN
80554;LE PEN
67299;LE PEN
15127;FILLON
89262;LE PEN
21421;LE PEN
21422;LE PEN
57470;DUPONT-AIGNAN
67300;MACRON
64387;LE PEN
33285;LE PEN
65313;MACRON
57471;LE PEN
67301;FILLON
40188;MACRON
64388;LE PEN
2490;FILLON
64389;MACRON
39342;LE PEN
47170;FILLON
47171;LE PEN
32260;LE PEN
24274;FILLON
82114;LE PEN
32261;LE PEN
32262;FILLON
32263;MACRON
31348;FILLON
64390;MACRON
47172;LE PEN
64391;LASSALLE
2491;LE PEN
2492;LE PEN
2493;LE PEN
59406;LE PEN
2494;LE PEN
60406;LE PEN
14436;MACRON
60407;LE PEN
58170;LE PEN
19140;MACRON
72200;LE PEN
72201;LE PEN
54373;LE PEN
54374;LE PEN
88305;LE PEN
51373;FILLON
51372;LE PEN
25382;LE PEN
76441;LE PEN
59407;LE PEN
59408;MACRON
62576;LE PEN
59409;LE PEN
62577;LE PEN
57472;LE PEN
62578;FILLON
62579;LE PEN
62580;LE PEN
62581;FILLON
60408;LE PEN
80555;LE PEN
62582;MACRON
60409;LE PEN
76442;LE PEN
64392;MACRON
47173;MÉLENCHON
32264;MACRON
82115;LE PEN
32265;FILLON
25383;LE PEN
22153;MACRON
86161;LE PEN
32266;MACRON
57473;LE PEN
79179;MACRON
47174;LE PEN
61281;LE PEN
31349;LE PEN
57474;LE PEN
51374;FILLON
60410;LE PEN
35183;MACRON
14437;MÉLENCHON
91412;LE PEN
62583;LE PEN
8295;LE PEN
31350;LE PEN
86162;FILLON
25384;LE PEN
31351;MACRON
28257;FILLON
57475;MACRON
41143;FILLON
31352;MACRON
84078;LE PEN
14438;MACRON
2495;LE PEN
77297;LE PEN
78413;LE PEN
64393;MACRON
31353;MÉLENCHON
9195;FILLON
3175;LE PEN
7160;LE PEN
24276;MÉLENCHON
38241;FILLON
38242;LE PEN
19141;LE PEN
19142;FILLON
81170;MÉLENCHON
31354;FILLON
3176;LE PEN
3177;LE PEN
89263;LE PEN
5078;LE PEN
24277;LE PEN
65314;MACRON
32267;MÉLENCHON
32268;MACRON
47175;MACRON
32269;FILLON
14439;LE PEN
47176;FILLON
32270;LE PEN
33287;LE PEN
40189;MACRON
32271;FILLON
47177;MÉLENCHON
72202;LE PEN
84079;MACRON
43136;MÉLENCHON
43137;LE PEN
32272;MACRON
65315;MÉLENCHON
43138;LE PEN
32273;MACRON
32274;LE PEN
65316;MÉLENCHON
24278;LE PEN
24279;MACRON
37153;MACRON
57476;LE PEN
91414;LE PEN
2496;LE PEN
39343;MACRON
74185;MACRON
39344;MÉLENCHON
60411;LE PEN
39345;MACRON
44100;MACRON
30172;MÉLENCHON
32275;MACRON
24280;MACRON
64394;MACRON
24293;MÉLENCHON
33288;LE PEN
16221;LE PEN
17239;FILLON
30173;LE PEN
31355;MACRON
34160;MÉLENCHON
63232;LE PEN
83080;LE PEN
24281;MÉLENCHON
24282;MACRON
80556;LE PEN
33289;MACRON
40190;MACRON
47178;LE PEN
64395;MACRON
47179;LE PEN
59410;MÉLENCHON
2497;LE PEN
77298;LE PEN
59411;FILLON
85145;LE PEN
69135;LE PEN
38244;LE PEN
80558;LE PEN
67302;LE PEN
64396;MÉLENCHON
65317;MÉLENCHON
71301;MÉLENCHON
48027;FILLON
61283;LE PEN
50334;FILLON
89264;LE PEN
32276;MÉLENCHON
34161;LE PEN
9196;MÉLENCHON
30354;LE PEN
34162;LE PEN
24284;LE PEN
24285;FILLON
4124;LE PEN
47180;LE PEN
47181;LE PEN
39346;LE PEN
1254;MACRON
33290;FILLON
38245;LE PEN
80559;LE PEN
70353;LE PEN
25385;LE PEN
1255;LE PEN
38246;LE PEN
12147;LE PEN
73160;MACRON
42145;LE PEN
69136;LE PEN
73161;LE PEN
60412;LE PEN
21423;LE PEN
71302;MACRON
74186;MACRON
21424;LE PEN
71303;LE PEN
60413;LE PEN
71304;MÉLENCHON
33291;LE PEN
24286;MÉLENCHON
82116;LE PEN
64397;LASSALLE
19143;MACRON
2498;LE PEN
39348;MÉLENCHON
85146;MACRON
82117;FILLON
3178;LE PEN
50335;MACRON
3179;LE PEN
50336;LE PEN
63233;MÉLENCHON
23132;FILLON
63234;MÉLENCHON
31356;MACRON
72204;FILLON
73162;LE PEN
9197;MACRON
39349;MACRON
82118;LE PEN
78415;FILLON
66111;MÉLENCHON
79180;LE PEN
78416;LE PEN
38247;LE PEN
82119;FILLON
32277;LE PEN
58172;LE PEN
46196;MACRON
86163;MACRON
69284;MACRON
25386;LE PEN
25387;LE PEN
64398;MACRON
1257;LE PEN
81171;LE PEN
58171;LE PEN
42146;MACRON
9198;FILLON
64399;MACRON
30174;LE PEN
45208;FILLON
70355;LE PEN
34163;LE PEN
58173;LE PEN
47182;LE PEN
65318;MACRON
82120;LE PEN
31357;MACRON
31358;MACRON
31359;MACRON
60414;MÉLENCHON
82121;MACRON
35184;MACRON
31360;MACRON
80560;LE PEN
26189;MÉLENCHON
34164;MACRON
38248;MACRON
53154;FILLON
26190;MÉLENCHON
10245;LE PEN
11239;MÉLENCHON
47183;LE PEN
66112;LE PEN
81172;FILLON
83081;LE PEN
9199;LE PEN
24287;LE PEN
31361;LE PEN
32278;FILLON
40191;MACRON
47184;LE PEN
64400;MÉLENCHON
32279;MACRON
35185;FILLON
54375;LE PEN
59412;LE PEN
47185;MACRON
24288;LE PEN
11240;MÉLENCHON
21425;LE PEN
82122;MÉLENCHON
39350;LE PEN
45209;LE PEN
82123;LE PEN
2499;LE PEN
12148;MACRON
34165;LE PEN
37154;MACRON
9200;MÉLENCHON
48100;LE PEN
25388;MACRON
25389;LE PEN
71305;LE PEN
25390;LE PEN
31362;LE PEN
62584;LE PEN
31363;MACRON
31364;MACRON
44102;MACRON
21426;FILLON
82124;LE PEN
3180;LE PEN
72205;LE PEN
55343;FILLON
34166;LE PEN
70356;LE PEN
28259;FILLON
66113;FILLON
38249;MACRON
23133;MÉLENCHON
26191;LE PEN
15129;LE PEN
90070;LE PEN
45210;LE PEN
16222;FILLON
70357;LE PEN
5080;MÉLENCHON
55344;FILLON
50338;FILLON
51375;LE PEN
2500;LE PEN
42147;MACRON
26192;FILLON
16223;MACRON
57477;LE PEN
46198;MÉLENCHON
31365;MÉLENCHON
11241;LE PEN
31366;MÉLENCHON
26193;MÉLENCHON
46199;LE PEN
81173;LE PEN
24289;LE PEN
38250;LE PEN
76443;LE PEN
62585;FILLON
21427;FILLON
71306;LE PEN
1258;LE PEN
77300;MACRON
77301;LE PEN
10246;LE PEN
71307;FILLON
71308;MÉLENCHON
63235;MACRON
73164;LE PEN
71309;MACRON
1259;LE PEN
70358;LE PEN
38252;MACRON
42148;MACRON
2501;LE PEN
15130;MACRON
71310;LE PEN
52328;LE PEN
78417;FILLON
26194;FILLON
8296;LE PEN
61284;LE PEN
36126;LE PEN
4126;FILLON
11242;MÉLENCHON
12149;MACRON
43139;LE PEN
31367;LE PEN
31368;MACRON
26195;LE PEN
46200;MACRON
5081;MÉLENCHON
30175;LE PEN
3181;LE PEN
71311;LE PEN
2502;LE PEN
8297;LE PEN
70359;LE PEN
77302;MACRON
71312;LE PEN
45212;LE PEN
50340;MACRON
46201;FILLON
39351;LE PEN
8298;MACRON
30176;LE PEN
32280;MACRON
77303;LE PEN
5082;MÉLENCHON
31369;FILLON
25391;FILLON
32281;FILLON
40192;MACRON
55345;LE PEN
25392;FILLON
57478;LE PEN
80561;LE PEN
64401;MACRON
35186;MACRON
63236;MACRON
70360;FILLON
2503;LE PEN
46202;MACRON
81174;LE PEN
81175;LE PEN
41144;MACRON
50341;LE PEN
82125;LE PEN
25393;LE PEN
32282;MÉLENCHON
40193;MACRON
65319;MÉLENCHON
32283;MACRON
31370;LE PEN
9201;MÉLENCHON
31371;LE PEN
9202;MÉLENCHON
32284;LE PEN
3182;LE PEN
12150;MACRON
30177;LE PEN
82126;LE PEN
63237;MACRON
26196;FILLON
26197;FILLON
26198;LE PEN
9203;MÉLENCHON
34167;LE PEN
81176;MACRON
16225;MACRON
57479;LE PEN
53155;FILLON
17240;MACRON
73166;MÉLENCHON
62586;FILLON
56136;LE PEN
77304;LE PEN
25394;LE PEN
58174;LE PEN
54376;LE PEN
60415;FILLON
39352;LE PEN
51377;FILLON
56137;MACRON
45213;LE PEN
77305;MÉLENCHON
77306;LE PEN
35187;MACRON
76445;LE PEN
56138;LE PEN
56139;MACRON
66114;LE PEN
2504;LE PEN
31372;MÉLENCHON
34168;LE PEN
47186;LE PEN
82127;LE PEN
9204;MÉLENCHON
66115;FILLON
31373;MACRON
31374;MÉLENCHON
31375;MÉLENCHON
32285;MACRON
70361;LE PEN
78418;MACRON
32286;LE PEN
46203;MACRON
58175;LE PEN
47187;LE PEN
84080;LE PEN
77307;MACRON
38254;LE PEN
12151;FILLON
9205;MÉLENCHON
81177;LE PEN
38255;LE PEN
50342;FILLON
2505;LE PEN
25395;FILLON
30178;LE PEN
46204;MACRON
55346;LE PEN
43141;LE PEN
93047;MÉLENCHON
82128;FILLON
63238;LE PEN
11243;LE PEN
24290;MÉLENCHON
26199;MÉLENCHON
25397;FILLON
38256;LE PEN
83082;LE PEN
66116;MÉLENCHON
9206;LE PEN
34169;FILLON
10247;LE PEN
14445;LE PEN
39353;MÉLENCHON
53156;MÉLENCHON
25398;FILLON
4127;MÉLENCHON
64403;LASSALLE
40194;MACRON
78420;FILLON
72241;LE PEN
83083;LE PEN
11244;LE PEN
35188;MACRON
27413;LE PEN
12152;FILLON
30179;LE PEN
26200;MÉLENCHON
4128;MACRON
9207;MÉLENCHON
11245;MÉLENCHON
40195;MACRON
65320;MACRON
81178;LE PEN
82129;MACRON
31376;LE PEN
31377;MÉLENCHON
31378;LE PEN
5084;LE PEN
61285;LE PEN
9208;FILLON
61286;FILLON
31379;LE PEN
31380;MACRON
77308;LE PEN
5085;FILLON
51376;LE PEN
60416;LE PEN
35189;MACRON
91421;MACRON
95422;FILLON
25400;FILLON
46205;MACRON
81179;LE PEN
19144;MACRON
73168;LE PEN
31381;MACRON
36127;MACRON
2506;FILLON
8301;LE PEN
11246;LE PEN
31382;LE PEN
15132;FILLON
2507;MACRON
26201;MÉLENCHON
10248;FILLON
17241;LE PEN
28260;LE PEN
35190;LE PEN
11247;MACRON
21428;FILLON
51378;FILLON
71313;FILLON
2508;LE PEN
52330;FILLON
8302;LE PEN
2509;LE PEN
1261;LE PEN
73170;LE PEN
37155;LE PEN
86164;LE PEN
8303;LE PEN
39354;LE PEN
89003;LE PEN
41145;LE PEN
41146;LE PEN
50345;MACRON
2510;LE PEN
88309;LE PEN
88310;LE PEN
77309;LE PEN
10249;LE PEN
36128;LE PEN
10250;LE PEN
60418;LE PEN
55348;LE PEN
32287;MÉLENCHON
24291;MÉLENCHON
33292;LE PEN
65321;MACRON
16226;LE PEN
47188;MACRON
16227;LE PEN
47189;LE PEN
30180;LE PEN
16228;LE PEN
53157;MACRON
49209;FILLON
14446;FILLON
18151;LE PEN
45214;LE PEN
54377;LE PEN
76446;FILLON
58176;LE PEN
55349;LE PEN
2511;LE PEN
59413;LE PEN
62587;LE PEN
58177;FILLON
59414;LE PEN
2512;LE PEN
89265;LE PEN
78423;MACRON
28261;LE PEN
2513;LE PEN
77310;LE PEN
77311;LE PEN
2514;LE PEN
39355;FILLON
70362;LE PEN
2515;LE PEN
95424;MÉLENCHON
80563;MACRON
57480;MACRON
10251;LE PEN
55350;LE PEN
70363;LE PEN
21429;LE PEN
21433;LE PEN
21430;MÉLENCHON
2516;LE PEN
21431;MÉLENCHON
21432;LE PEN
28263;LE PEN
58178;FILLON
54378;LE PEN
2517;LE PEN
39356;LE PEN
80562;MACRON
77312;FILLON
8304;LE PEN
8305;LE PEN
51379;LE PEN
49211;FILLON
89266;LE PEN
3184;LE PEN
61287;LE PEN
17242;MACRON
36129;MÉLENCHON
11248;LE PEN
81180;MACRON
28264;LE PEN
32288;LE PEN
25401;LE PEN
76447;MÉLENCHON
11249;MÉLENCHON
12153;MACRON
60420;LE PEN
5086;LE PEN
71314;LE PEN
16229;LE PEN
53158;FILLON
11250;MÉLENCHON
82130;LE PEN
9209;MÉLENCHON
25402;FILLON
50347;LE PEN
31383;LE PEN
26202;MÉLENCHON
26203;LE PEN
4129;MACRON
70364;FILLON
39273;LE PEN
28265;LE PEN
11251;MÉLENCHON
12154;MACRON
31384;MACRON
26204;FILLON
8306;LE PEN
4130;MÉLENCHON
46206;MACRON
21434;LE PEN
25403;FILLON
88307;LE PEN
88308;LE PEN
71315;LE PEN
54379;LE PEN
60421;LE PEN
70367;LE PEN
36130;FILLON
54380;LE PEN
2518;LE PEN
91425;FILLON
45215;FILLON
17243;LE PEN
95426;FILLON
21435;LE PEN
41148;LE PEN
60422;FILLON
2519;LE PEN
18152;MÉLENCHON
66117;LE PEN
37156;MACRON
3185;MACRON
1262;LE PEN
77313;LE PEN
60423;LE PEN
95427;MÉLENCHON
25404;FILLON
21436;LE PEN
76448;LE PEN
21437;LE PEN
3186;MACRON
39359;FILLON
60424;LE PEN
50348;LE PEN
10252;FILLON
50349;MACRON
5087;MÉLENCHON
11252;MÉLENCHON
26205;MÉLENCHON
31385;MÉLENCHON
55351;LE PEN
8307;LE PEN
71316;FILLON
69137;FILLON
73171;MACRON
16224;MACRON
1263;FILLON
61288;LE PEN
83084;LE PEN
26206;MACRON
51380;LE PEN
72208;FILLON
26207;LE PEN
30181;LE PEN
39360;MACRON
39361;MÉLENCHON
16230;MACRON
95428;FILLON
10253;MÉLENCHON
86165;MACRON
5088;LE PEN
63239;MÉLENCHON
39362;MACRON
71317;FILLON
51381;LE PEN
88311;LE PEN
21438;MACRON
15133;LE PEN
66118;MÉLENCHON
2520;LE PEN
21439;MACRON
44103;MÉLENCHON
41149;FILLON
57481;LE PEN
26208;LE PEN
3187;LE PEN
11253;FILLON
77314;LE PEN
80565;FILLON
3188;LE PEN
61289;LE PEN
64404;LASSALLE
21440;LE PEN
70368;LE PEN
52335;LE PEN
34170;MÉLENCHON
9210;MÉLENCHON
34171;MÉLENCHON
31386;LE PEN
85147;MACRON
53159;FILLON
65322;MÉLENCHON
31387;MÉLENCHON
34172;MÉLENCHON
17244;LE PEN
63240;MACRON
25405;FILLON
12156;FILLON
24292;LE PEN
34173;MÉLENCHON
63241;MACRON
30182;LE PEN
47190;LE PEN
32289;FILLON
82131;LE PEN
7161;LE PEN
50350;LE PEN
81181;FILLON
31388;MÉLENCHON
55352;FILLON
24294;LE PEN
71318;LE PEN
10254;LE PEN
47191;LE PEN
41150;LE PEN
31389;MACRON
50351;LE PEN
1264;LE PEN
79183;MACRON
7162;MÉLENCHON
11254;LE PEN
32290;FILLON
89267;MÉLENCHON
1265;LE PEN
26209;FILLON
59415;LE PEN
46207;MACRON
11255;LE PEN
81182;MACRON
43142;FILLON
31390;MÉLENCHON
44104;MACRON
24295;MÉLENCHON
37157;FILLON
71319;LE PEN
28267;LE PEN
62588;MACRON
85148;LE PEN
93048;MÉLENCHON
61290;FILLON
2521;LE PEN
49215;LE PEN
86166;MÉLENCHON
35192;FILLON
14448;FILLON
76449;LE PEN
37158;LE PEN
49214;MACRON
61291;FILLON
27414;LE PEN
72209;FILLON
35193;MACRON
72210;LE PEN
58179;LE PEN
53160;LE PEN
35194;MACRON
10255;LE PEN
52336;LE PEN
60425;LE PEN
95429;LE PEN
35195;MÉLENCHON
49216;FILLON
50352;LE PEN
49217;MACRON
60426;LE PEN
52337;LE PEN
54381;LE PEN
90071;LE PEN
68214;LE PEN
68215;LE PEN
49218;FILLON
38257;LE PEN
39363;LE PEN
1266;LE PEN
85197;FILLON
41151;FILLON
73173;MACRON
82132;LE PEN
41152;LE PEN
26210;FILLON
74188;FILLON
81183;MACRON
48103;MACRON
16231;MÉLENCHON
87100;MÉLENCHON
69138;FILLON
5089;MÉLENCHON
39364;LE PEN
25406;MACRON
42149;LE PEN
81184;MACRON
69139;LE PEN
76450;LE PEN
92049;MACRON
41153;LE PEN
17245;MÉLENCHON
12157;MACRON
77315;LE PEN
37159;MACRON
60427;LE PEN
76451;FILLON
62589;FILLON
2522;LE PEN
21441;FILLON
72211;FILLON
70369;LE PEN
2523;LE PEN
8308;FILLON
38258;MÉLENCHON
54382;MÉLENCHON
2524;LE PEN
8309;FILLON
89268;LE PEN
71320;MACRON
12158;MÉLENCHON
4132;LE PEN
15134;FILLON
73175;MACRON
58180;MACRON
31391;MACRON
74189;LE PEN
55353;FILLON
61292;MACRON
9211;LE PEN
26211;LE PEN
7163;MÉLENCHON
14449;LE PEN
50273;LE PEN
62590;LE PEN
11256;MÉLENCHON
65323;MACRON
9212;MÉLENCHON
38259;LE PEN
49219;MACRON
40196;MACRON
95430;MACRON
39365;LE PEN
86167;LE PEN
51382;LE PEN
54383;LE PEN
39366;LE PEN
53161;FILLON
50354;LE PEN
10256;LE PEN
70371;LE PEN
70372;FILLON
43143;FILLON
25408;LE PEN
33293;MACRON
81185;MÉLENCHON
46208;MÉLENCHON
73176;FILLON
72071;FILLON
26212;MACRON
42150;LE PEN
73177;MACRON
15135;FILLON
3189;MÉLENCHON
76452;LE PEN
55355;LE PEN
47192;LE PEN
11257;LE PEN
50356;LE PEN
68217;LE PEN
68216;FILLON
58181;MÉLENCHON
17246;LE PEN
28268;FILLON
27415;FILLON
78431;FILLON
69140;FILLON
28269;LE PEN
52341;LE PEN
37160;FILLON
51384;LE PEN
91432;MACRON
60429;LE PEN
49220;FILLON
55356;LE PEN
38260;LE PEN
26213;MÉLENCHON
59416;LE PEN
39367;FILLON
40197;MÉLENCHON
80568;LE PEN
62591;LE PEN
2525;LE PEN
80569;LE PEN
35196;MACRON
56140;LE PEN
41154;LE PEN
85149;LE PEN
88312;LE PEN
10257;LE PEN
38261;LE PEN
77316;MACRON
38263;LE PEN
80570;LE PEN
71321;MÉLENCHON
21442;FILLON
54385;LE PEN
40198;MACRON
55357;LE PEN
27417;LE PEN
2526;LE PEN
76453;LE PEN
57483;LE PEN
63242;LE PEN
76606;LE PEN
60430;LE PEN
84081;LE PEN
28270;MACRON
22154;MACRON
4133;LE PEN
50357;FILLON
91433;LE PEN
74190;FILLON
62592;LE PEN
52342;LE PEN
80571;LE PEN
88313;LE PEN
54386;LE PEN
88314;LE PEN
33294;LE PEN
64405;MACRON
18153;FILLON
29151;MACRON
80572;LE PEN
64406;MÉLENCHON
71322;FILLON
55359;LE PEN
12159;MACRON
60431;LE PEN
77317;LE PEN
45216;LE PEN
32291;LE PEN
84082;LE PEN
16232;MÉLENCHON
17247;FILLON
42151;FILLON
26214;MÉLENCHON
69141;MACRON
84083;LE PEN
71323;MACRON
18154;LE PEN
18155;LE PEN
71324;MACRON
18156;MÉLENCHON
25410;MACRON
2527;LE PEN
51386;FILLON
50358;LE PEN
27418;FILLON
91434;MÉLENCHON
91435;FILLON
57484;LE PEN
67303;LE PEN
67304;LE PEN
68218;LE PEN
88315;LE PEN
61293;FILLON
59418;LE PEN
17248;FILLON
85151;FILLON
50359;FILLON
77318;LE PEN
25411;FILLON
14452;LE PEN
2528;LE PEN
60432;FILLON
60433;LE PEN
87101;FILLON
60434;LE PEN
76454;LE PEN
77319;LE PEN
18157;MÉLENCHON
2529;LE PEN
17249;FILLON
86169;LE PEN
61294;LE PEN
23136;MACRON
62593;LE PEN
90072;LE PEN
50360;LE PEN
88316;LE PEN
45217;LE PEN
57485;LE PEN
60435;LE PEN
80573;LE PEN
76455;LE PEN
57486;LE PEN
54387;LE PEN
10258;LE PEN
28271;FILLON
62594;LE PEN
60436;LE PEN
74191;FILLON
14453;LE PEN
51387;LE PEN
16233;LE PEN
17250;LE PEN
36131;LE PEN
37161;LE PEN
66119;MÉLENCHON
21444;LE PEN
12160;MÉLENCHON
70374;LE PEN
70375;MACRON
67305;LE PEN
29152;MÉLENCHON
28272;MACRON
76456;LE PEN
38267;LE PEN
73180;LE PEN
54388;MACRON
44105;MACRON
6084;FILLON
54389;LE PEN
35197;MACRON
85153;FILLON
32292;LE PEN
39370;MÉLENCHON
32293;MACRON
59419;FILLON
60437;LE PEN
43144;MACRON
14454;MACRON
27419;LE PEN
89270;LE PEN
27420;LE PEN
80574;LE PEN
80575;LE PEN
6085;FILLON
79185;MACRON
64407;MACRON
36133;MACRON
36134;LE PEN
64408;LE PEN
33295;MACRON
82133;MÉLENCHON
52344;FILLON
85155;MACRON
85154;FILLON
55360;LE PEN
55361;LE PEN
81186;MACRON
53162;FILLON
81187;MÉLENCHON
65324;MÉLENCHON
34174;LE PEN
24296;LE PEN
30183;LE PEN
28273;FILLON
16234;LE PEN
33296;LE PEN
49221;LE PEN
76457;LE PEN
14455;LE PEN
50362;FILLON
6086;LE PEN
47193;LE PEN
81188;FILLON
9213;MÉLENCHON
24297;LE PEN
2530;LE PEN
3190;MACRON
35198;MACRON
14406;MACRON
58182;MACRON
89271;FILLON
61297;LE PEN
72212;FILLON
57487;MACRON
60438;LE PEN
55362;LE PEN
36135;FILLON
61298;LE PEN
89272;LE PEN
18158;LE PEN
9214;MÉLENCHON
33297;MÉLENCHON
86170;LE PEN
62595;LE PEN
33298;MACRON
45219;LE PEN
55363;LE PEN
14456;LE PEN
65325;MACRON
64409;MÉLENCHON
12192;MACRON
32294;MACRON
33299;LE PEN
64410;MÉLENCHON
12161;FILLON
63243;LE PEN
34175;MÉLENCHON
13065;LE PEN
62596;FILLON
23137;MACRON
15136;MACRON
51388;LE PEN
51389;LE PEN
39372;FILLON
8310;LE PEN
58183;LE PEN
77320;LE PEN
95436;LE PEN
26218;LE PEN
31392;FILLON
31393;MÉLENCHON
40199;MÉLENCHON
30184;LE PEN
86171;MÉLENCHON
15137;FILLON
11258;LE PEN
35199;LE PEN
77321;LE PEN
27421;LE PEN
78437;LE PEN
10260;LE PEN
57488;LE PEN
88317;LE PEN
39373;FILLON
54390;MÉLENCHON
61299;FILLON
11259;LE PEN
51390;FILLON
58184;MACRON
95438;MACRON
77322;LE PEN
77323;LE PEN
2531;LE PEN
31394;LE PEN
22156;MÉLENCHON
40200;LE PEN
47194;LE PEN
59420;MÉLENCHON
4135;MÉLENCHON
19145;MÉLENCHON
56141;MACRON
57489;LE PEN
86173;LE PEN
86172;FILLON
25413;FILLON
71326;LE PEN
25415;MÉLENCHON
16236;MACRON
11260;MÉLENCHON
23138;MACRON
23139;LE PEN
23140;LE PEN
28274;LE PEN
35200;FILLON
54391;MÉLENCHON
73181;FILLON
61300;FILLON
89273;LE PEN
85156;FILLON
21446;MACRON
79188;FILLON
85157;FILLON
16237;MACRON
39375;LE PEN
16238;DUPONT-AIGNAN
39376;LE PEN
54392;LE PEN
59421;FILLON
11261;LE PEN
58185;LE PEN
73182;MACRON
60439;LE PEN
77325;LE PEN
37162;MACRON
55364;LE PEN
44107;MÉLENCHON
81189;MÉLENCHON
85158;LE PEN
81191;MACRON
81190;LE PEN
44108;MACRON
8311;LE PEN
16239;MÉLENCHON
90073;LE PEN
14460;LE PEN
5091;MÉLENCHON
2532;LE PEN
74192;LE PEN
88318;LE PEN
54393;LE PEN
80576;LE PEN
80577;LE PEN
88319;LE PEN
60440;LE PEN
62597;LE PEN
80578;LE PEN
57490;LE PEN
57491;LE PEN
