codegeo;libgeo;Gagnant;pop1-0;nb_ecoles_publique1-0;nb_ecoles_publique/pop1-0;nb_ecoles_prive1-0;nb/ecoles_prive/pop1-0;nb_ecoles_totale1-0;nb_ecoles_totale/pop1-0;Part de la population éloignée de plus de 20 minutes d'au moins un des services de santé de proximité 2021  1-0;somme_tauxpourmille_crime 1-0;Taux_Chomage 1-0;Points;Points 0-1
57671;Thimonville;LE PEN;8,38E-05;0;0;0;0;0;0;0;0;0,135135135;0,135218979;0,054683806
57672;Thionville;MACRON;0,000506688;0;0,024482424;0;0;0,003558719;0,017805399;0;0;0,108108108;0,150902619;0,061026415
57673;Thonville;FILLON;9,56E-05;0;0,129225626;0;0;0,003558719;0,093982273;0,004;0;0,172737955;0,400041481;0,161780476
57674;Tincry;LE PEN;6,30E-05;0;0;0;0;0;0;0,753;0;0,035252644;0,78831564;0,318802138
57675;Torcheville;LE PEN;7,30E-05;0;0;0;0;0;0;0;0;0,150411281;0,150484248;0,060857222
57676;Tragny;LE PEN;8,93E-05;0;0;0;0;0;0;0,14;0;0,136310223;0,276399505;0,111778517
57677;Trémery;LE PEN;0,000180377;0;0,068661246;0;0;0,003558719;0,049935451;0,36;0;0,123384254;0,602161328;0,243519612
57678;Tressange;MACRON;2,54E-05;0;0;0;0;0;0;0,702;0;0,168037603;0,870062983;0,35186152
57679;Tritteling-Redlach;LE PEN;0,000291867;0;0,042474171;0;0;0,003558719;0,030890306;0;0;0,066980024;0,140636368;0,056874648
57680;Troisfontaines;LE PEN;0,000569231;0;0,021794618;0,018518519;0,058118982;0,007117438;0,031701263;0;0;0,104582844;0,27488592;0,111166409
57681;Tromborn;LE PEN;0,000274645;0;0;0,018518519;0,120355082;0,003558719;0,032824114;0;0;0,105757932;0,379566855;0,153500348
57682;Turquestein-Blancrupt;FILLON;6,44E-05;0;0;0;0;0;0;0;0;0,159811986;0,159876342;0,064655472
57683;Uckange;MÉLENCHON;4,80E-05;0;0;0;0;0;0;0;0;0,051703878;0,051751918;0,020928955
57684;Vahl-Ebersing;LE PEN;2,54E-05;0;0;0;0;0;0;0;0;0,103407756;0,103433136;0,041829317
57685;Vahl-lès-Bénestroff;FILLON;0,00029368;0;0,042212377;0;0;0,003558719;0,03069991;0;0;0,118683901;0,191889868;0,077602038
57686;Vahl-lès-Faulquemont;LE PEN;5,21E-05;0;0;0;0;0;0;0,052;0;0,090481786;0,142533905;0,05764203
57687;Vallerange;LE PEN;9,02E-05;0;0,136979167;0;0;0,003558719;0,099621212;0,33;0;0,109283196;0,675973764;0,273370044
57689;Valmestroff;FILLON;0,000252437;0;0,049096484;0;0;0,003558719;0,035706534;0;0;0,115158637;0,200214092;0,080968431
57690;Valmont;LE PEN;2,95E-05;0;0;0;0;0;0;0,953;0;0,168037603;1,121067062;0,453369892
57691;Valmunster;MACRON;6,16E-05;0;0;0;0;0;0;0;0;0,044653349;0,044714985;0,018083154
57692;Vannecourt;LE PEN;0,000138682;0;0,089237243;0;0;0,003558719;0,064899813;0;0;0,142185664;0,296461402;0,119891734
57693;Vantoux;MACRON;8,43E-05;0;0;0;0;0;0;0;0;0,196239718;0,196324015;0,079395248
57694;Vany;MACRON;0,00053388;0;0,023236488;0,018518519;0,061963969;0,007117438;0,033798548;0,004;0;0,092831962;0,278328816;0,112558748
57695;Varize-Vaudoncourt;LE PEN;0,000227058;0;0,054573377;0;0;0,003558719;0,039689729;0;0;0,143360752;0,237850916;0,096189111
57696;Varsberg;LE PEN;0,000695676;0;0,017835838;0,018518519;0,047562235;0,007117438;0,025943017;0;0;0,123384254;0,262983255;0,106352861
57697;Vasperviller;LE PEN;0,00015681;0;0,078950518;0;0;0,003558719;0,057418559;0,314;0;0,079905993;0,53043188;0,21451156
57698;Vatimont;LE PEN;9,06E-05;0;0;0;0;0;0;0;0;0,083431257;0,083521899;0,033777029
57700;Vaudreching;LE PEN;5,44E-05;0;0;0;0;0;0;0;0;0,146886016;0,146940401;0,059424058
57701;Vaux;FILLON;1,90E-05;0;0;0;0;0;0;0,537;0;0,123384254;0,660403289;0,2670732
57702;Vaxy;LE PEN;0,00015681;0;0,078950518;0;0;0,003558719;0,057418559;0;0;0,07520564;0,211731527;0,085626188
57703;Veckersviller;LE PEN;3,72E-05;0;0;0;0;0;0;0,464;0;0,130434783;0,594471946;0,240409955
57704;Veckring;LE PEN;0,000117834;0;0;0,018518519;0,279906369;0,003558719;0,076338101;0,036;0;0,096357227;0,7686259;0,310839425
57705;Velving;LE PEN;4,12E-05;0;0;0;0;0;0;0,645;0;0,028202115;0,673243357;0,272265843
57706;Vergaville;LE PEN;0,000431002;0;0,028777131;0;0;0,003558719;0,020928823;0;0;0,084606345;0,134743301;0,054491438
57707;Vernéville;LE PEN;6,98E-05;0;0;0;0;0;0;0,065;0;0,051703878;0,116773672;0,047224353
57708;Verny;LE PEN;8,84E-05;0;0;0;0;0;0;0,628;0;0,211515864;0,83960424;0,339543723
57709;Vescheim;LE PEN;4,49E-05;0;0;0;0;0;0;0;0;0,058754407;0,058799275;0,023778971
57711;Vibersviller;LE PEN;0,000343079;0;0,036142255;0;0;0,003558719;0,026285276;0;0;0,072855464;0,135626074;0,054848439
57712;Vic-sur-Seille;LE PEN;2,40E-05;0;0;0;0;0;0;0,386;0;0,17626322;0,56228724;0,227394162
57713;Vieux-Lixheim;LE PEN;4,08E-05;0;0;0;0;0;0;0;0;0,164512338;0,164553127;0,066546807
57714;Haute-Vigneulles;LE PEN;0,000186269;0;0;0,018518519;0,177319275;0,003558719;0,048359802;0,043;0;0,077555817;0,523740438;0,211805479
57715;Vigny;LE PEN;0,000140042;0;0,088373644;0;0;0,003558719;0,064271741;0;0;0,095182139;0,247967566;0,100280378
57716;Vigy;LE PEN;0,000211195;0;0,058663465;0;0;0,003558719;0,042664338;0;0;0,170387779;0,271926777;0,109969705
57717;Viller;LE PEN;0,000238388;0;0,051984498;0;0;0,003558719;0,037806908;0,176;0;0,082256169;0,348285963;0,140850066
57718;Villers-Stoncourt;LE PEN;0,000115568;0;0;0;0;0;0;0;0;0,076380729;0,076496297;0,03093581
57719;Villers-sur-Nied;LE PEN;0,000140948;0;0;0;0;0;0;0,038;0;0,128084606;0,166225554;0,067223152
57720;Villing;LE PEN;7,43E-05;0;0,166035353;0;0;0,003558719;0,120752983;0,312;0;0,175088132;0,773950794;0,312992862
57721;Vilsberg;LE PEN;0,000335828;0;0,036921611;0;0;0,003558719;0,026852081;0;0;0,10693302;0,17104254;0,069171186
57723;Virming;LE PEN;8,61E-05;0;0;0;0;0;0;0,035;0;0,327849589;0,362935699;0,146774554
57724;Vitry-sur-Orne;LE PEN;8,20E-05;0;0;0;0;0;0;0;0;0,175088132;0,175170163;0,070840435
57725;Vittersbourg;LE PEN;0,000163155;0;0,075888732;0;0;0,003558719;0,055191805;0;0;0,089306698;0,22055039;0,089192618
57726;Vittoncourt;LE PEN;0,000127352;0;0,097148338;0;0;0,003558719;0,070653336;0,004;0;0,01880141;0,190730436;0,077133153
57727;Viviers;FILLON;0,000435534;0,01;0,056955993;0;0;0,007117438;0,04142254;0;0;0,122209166;0,221023233;0,08938384
57728;Voimhaut;MACRON;0,000111489;0;0;0;0;0;0;0,369;0;0,137485311;0,5065968;0,204872433
57730;Volmerange-lès-Boulay;LE PEN;3,04E-05;0;0;0;0;0;0;0;0;0,141010576;0,141040941;0,057038261
57731;Volmerange-les-Mines;MACRON;0,000206663;0;0,059947124;0;0;0,003558719;0,043597909;0;0;0,089306698;0,193058394;0,078074601
57732;Volmunster;LE PEN;7,80E-05;0;0;0;0;0;0;0,005;0;0,032902468;0,03798042;0,015359633
57733;Volstroff;LE PEN;0,000192614;0;0,064309473;0;0;0,003558719;0,046770525;0,102;0;0,103407756;0,316680368;0,128068471
57734;Voyer;LE PEN;1,81E-05;0;0;0;0;0;0;0;0;0;1,81E-05;7,33E-06
57736;Vry;LE PEN;9,83E-05;0;0,125668962;0;0;0,003558719;0,091395608;0;0;0,128084606;0,345247522;0,139621292
57737;Vulmont;LE PEN;0,000460914;0;0,02691142;0,018518519;0,071763787;0,007117438;0,039143904;0,042;0;0,072855464;0,324899276;0,131392273
57738;Waldhouse;LE PEN;4,89E-05;0;0;0;0;0;0;0,754;0;0,196239718;0,950288665;0,384305528
57739;Waldweistroff;LE PEN;9,43E-05;0;0;0;0;0;0;0;0;0,116333725;0,116427993;0,047084557
57740;Waldwisse;LE PEN;0,000228871;0;0;0,018518519;0,144378598;0,003558719;0,039375981;0,071;0;0,089306698;0,488668746;0,197622162
57741;Walschbronn;LE PEN;0,000499436;0;0,024837556;0;0;0,003558719;0,018063677;0;0;0,090481786;0,133882455;0,054143304
57742;Walscheid;LE PEN;4,44E-05;0;0;0;0;0;0;0,032;0;0,055229142;0,087273557;0,035294234
57743;Waltembourg;LE PEN;6,93E-05;0;0;0;0;0;0;0,44;0;0,121034078;0,561103419;0,226915414
57745;Wiesviller;LE PEN;0,000185363;0;0,066819095;0;0;0,003558719;0,048595706;0,034;0;0,058754407;0,208354571;0,084260516
57746;Willerwald;LE PEN;7,07E-05;0;0,174495761;0;0;0,003558719;0,126906008;0,025;0;0,118683901;0,445156371;0,180025355
57747;Wintersbourg;LE PEN;0,000484934;0;0;0,018518519;0,068212483;0,003558719;0,018603405;0;0;0,110458284;0,265971589;0,107561371
57748;Wittring;LE PEN;2,22E-05;0;0;0;0;0;0;1;0;0,152761457;1,152783664;0,46619638
57749;Vœlfling-lès-Bouzonville;MACRON;5,03E-05;0;0;0;0;0;0;1;0;0,111633373;1,111683679;0,449575165
57750;Wœlfling-lès-Sarreguemines;LE PEN;0,000375257;0;0;0,018518519;0,088124944;0,003558719;0,024034076;0;0;0,092831962;0,293491183;0,11869055
57751;Woippy;LE PEN;3,76E-05;0;0;0;0;0;0;0,011;0;0,200940071;0,211977687;0,085725738
57752;Woustviller;LE PEN;0,000264221;0;0;0;0;0;0;0;0;0,065804935;0,066069156;0,026718978
57753;Wuisse;FILLON;0,000447317;0;0,027728583;0;0;0,003558719;0,020166242;0;0;0,145710928;0,19405307;0,078476857
57754;Xanrey;FILLON;6,30E-05;0;0;0;0;0;0;0,174;0;0,258519389;0,432582385;0,174940319
57755;Xocourt;LE PEN;0,000164062;0;0,075470617;0;0;0,003558719;0,054887722;0;0;0,210340776;0,340863177;0,137848222
57756;Xouaxange;LE PEN;0,000523003;0;0,02371934;0;0;0,003558719;0,017250429;0;0;0,064629847;0,106122619;0,042916969
57757;Yutz;MACRON;0,000104238;0;0,118596673;0;0;0,003558719;0,086252125;0,44;0;0,135135135;0,780088171;0,315474874
57759;Zarbeling;LE PEN;0,000142308;0;0,086970895;0;0;0,003558719;0,06325156;0;0;0,133960047;0,28432481;0,114983584
57760;Zetting;LE PEN;0,000363474;0;0,034116853;0;0;0,003558719;0,024812257;0,15;0;0,130434783;0,339727367;0,13738889
57761;Zilling;LE PEN;0,000105145;0;0;0;0;0;0;0;0;0,190364277;0,190469422;0,077027597
57762;Zimming;LE PEN;3,26E-05;0;0;0;0;0;0;0,048;0;0,196239718;0,244272349;0,098785998
57763;Zommange;MACRON;0,000107864;0;0;0;0;0;0;0,254;0;0,049353702;0,303461566;0,122722665
57764;Zoufftgen;MACRON;0,000214368;0;0;0,018518519;0,15412567;0,003558719;0,042034274;0,108;0;0,137485311;0,595985293;0,241021967
57765;Diesen;LE PEN;3,26E-05;0;0;0;0;0;0;0,31;0;0,090481786;0,400514417;0,161971736
57767;Stuckange;MACRON;0,000218447;0;0,056720142;0;0;0,003558719;0,041251012;0;0;0,079905993;0,178095594;0,072023506
58001;Achun;LE PEN;1,95E-05;0;0;0;0;0;0;0;0;0,282021152;0,28204064;0,114059844
58002;Alligny-Cosne;LE PEN;1,13E-05;0;0;0;0;0;0;0,25;0;0;0,25001133;0,101106895
58003;Alligny-en-Morvan;LE PEN;8,97E-05;0;0;0;0;0;0;0,038;0;0,143360752;0,181450487;0,073380256
58004;Alluy;LE PEN;0,000113755;0;0,108713626;0;0;0,003558719;0,079064455;0;0;0,090481786;0,278373622;0,112576868
58005;Amazy;FILLON;0,000160436;0;0;0;0;0;0;0,005;0;0,028202115;0,033362551;0,013492124
58006;Anlezy;LE PEN;0,000214821;0;0;0,018518519;0,153801157;0,003558719;0,04194577;0;0;0,150411281;0,500174186;0,202275069
58007;Annay;LE PEN;0,000162249;0;0,076311505;0;0;0,003558719;0,055499276;0;0;0,10693302;0,23890605;0,096615817
58008;Anthien;MACRON;9,52E-06;0;0;0;0;0;0;0;0;0;9,52E-06;3,85E-06
58009;Arbourse;MACRON;0,000262861;0;0,047152887;0;0;0,003558719;0,034293008;0;0;0,136310223;0,218018979;0,088168892
58010;Arleuf;LE PEN;2,18E-05;0;0;0;0;0;0;0;0;0,090481786;0,09050354;0,036600469
58011;Armes;LE PEN;0,000132337;0;0,09350113;0;0;0,003558719;0,068000822;0,044;0;0,18213866;0,387772949;0,156818968
58012;Arquian;LE PEN;0,000624069;0;0,019880855;0,018518519;0,053015613;0,007117438;0,028917627;0;0;0,074030552;0,229484329;0,092805586
58013;Arthel;FILLON;0,000424204;0;0,02923782;0,018518519;0,077967518;0,007117438;0,042527738;0;0;0,092831962;0,32095676;0,129797883
58014;Arzembouy;LE PEN;0,000370725;0;0;0,018518519;0,089200906;0,003558719;0,02432752;0,011;0;0,133960047;0,348060104;0,140758726
58015;Asnan;LE PEN;0,000497624;0;0,024927962;0;0;0,003558719;0,018129427;0;0;0,166862515;0,210417528;0,085094795
58016;Asnois;FILLON;0,000222979;0;0,055569654;0;0;0,003558719;0,040414294;0;0;0,110458284;0,206665211;0,083577323
58017;Aunay-en-Bazois;LE PEN;0,000351237;0;0;0,018518519;0,094143772;0,003558719;0,025675574;0,001;0;0,12573443;0,341048785;0,137923284
58018;Authiou;FILLON;0,000595064;0;0,020849188;0,018518519;0,055597834;0,007117438;0,030326092;0;0;0,094007051;0,256973063;0,103922284
58019;Avrée;MACRON;0,000159076;0;0;0,018518519;0,207544184;0,003558719;0,05660296;0;0;0,17626322;0,648113624;0,262103146
58020;Avril-sur-Loire;LE PEN;0,000344439;0;0,035999769;0;0;0,003558719;0,02618165;0,435;0;0,137485311;0,635011169;0,256804392
58021;Azy-le-Vif;LE PEN;0,000456835;0;0,027151463;0;0;0,003558719;0,019746518;0;0;0,118683901;0,166038717;0,067147593
58023;Bazoches;LE PEN;0,000464993;0;0,026675597;0,018518519;0,071134925;0,007117438;0,038800868;0;0;0,129259694;0,337471002;0,136476396
58024;Bazolles;FILLON;0,000677548;0;0,018312717;0,018518519;0,048833913;0,007117438;0,02663668;0;0;0,124559342;0,267854113;0,108322682
58025;Béard;LE PEN;0,000314074;0;0,039475259;0;0;0,003558719;0,028709279;0;0;0,202115159;0,270613771;0,109438713
58026;Beaulieu;FILLON;0,000678454;0;0,01828828;0,018518519;0,048768747;0,007117438;0,026601115;0;0;0,132784959;0,275890302;0,111572591
58027;Beaumont-la-Ferrière;LE PEN;0,000392479;0;0,031598436;0;0;0,003558719;0,022980681;0,03;0;0,101057579;0,186029175;0,07523192
58028;Beaumont-Sardolles;FILLON;0,000173579;0;0,071343325;0;0;0,003558719;0,051886055;0;0;0,152761457;0,276164416;0,111683445
58029;Beuvron;LE PEN;0,000266487;0;0,046512454;0;0;0,003558719;0,033827239;0;0;0,097532315;0,178138495;0,072040856
58030;Biches;LE PEN;0,000195333;0;0,063416286;0;0;0,003558719;0,046120935;0;0;0,15746181;0,267194364;0,108055873
58031;Billy-Chevannes;LE PEN;0,000355316;0;0;0,018518519;0,093064376;0,003558719;0,025381194;0;0;0,133960047;0,345825309;0,139854955
58032;Billy-sur-Oisy;LE PEN;0,000693863;0;0,017882411;0,018518519;0,047686429;0,007117438;0,02601076;0;0;0,094007051;0,233966943;0,094618396
58033;Bitry;LE PEN;0,000323138;0;0,038369508;0;0;0,003558719;0,027905097;0,086;0;0,156286722;0,308884465;0,124915735
58034;Blismes;MACRON;0,000799461;0;0,015521712;0,018518519;0,041391232;0,007117438;0,022577036;0,008;0;0,143360752;0,273041425;0,110420478
58035;Bona;MACRON;0,000527082;0;0,023535952;0;0;0,003558719;0,017117056;0;0;0,081081081;0,122261171;0,049443549
58036;Bouhy;FILLON;0,000959444;0;0,012934778;0,018518519;0,034492742;0,007117438;0,018814203;0;0;0,089306698;0,191000607;0,077242413
58037;Brassy;MACRON;0,000160889;0;0,076954595;0;0;0,003558719;0,055966978;0;0;0,12573443;0,258816892;0,104667946
58038;Breugnon;LE PEN;0,000801727;0;0,015477879;0,018518519;0,041274343;0,007117438;0,022513278;0;0;0,122209166;0,243550736;0,098494171
58039;Brèves;LE PEN;0,000473604;0;0,026191047;0;0;0,003558719;0,019048034;0;0;0,108108108;0,153820793;0,062206552
58040;Brinay;LE PEN;0,000380696;0;0,032575317;0,018518519;0,086867511;0,007117438;0,047382259;0,024;0;0,115158637;0,393231931;0,159026631
58041;Brinon-sur-Beuvron;FILLON;0,000938143;0;0,013228325;0,018518519;0,035275532;0,007117438;0,01924118;0;0;0,113983549;0,217942261;0,088137867
58042;Bulcy;LE PEN;0,00030229;0;0;0,018518519;0,109364604;0,003558719;0,02982671;0;0;0,119858989;0,368717197;0,149112646
58043;Bussy-la-Pesle;MACRON;0,000728307;0;0,017037222;0,018518519;0,045432592;0,007117438;0,024781394;0;0;0,110458284;0,243870391;0,098623442
58044;La Celle-sur-Loire;LE PEN;0,000707913;0;0,017527717;0,018518519;0,046740579;0,007117438;0,025494881;0;0;0,072855464;0,210067133;0,084953092
58045;La Celle-sur-Nièvre;MACRON;0,000534334;0;0;0,018518519;0,061911515;0,003558719;0,016884959;0;0;0,10693302;0,248175343;0,100364405
58046;Cercy-la-Tour;LE PEN;0,000101972;0;0,121220508;0;0;0,003558719;0,08816037;0,058;0;0,10693302;0,37441587;0,151417242
58047;Cervon;LE PEN;0,000182643;0;0;0;0;0;0;0,012;0;0,243243243;0,255425886;0,103296592
58048;Cessy-les-Bois;LE PEN;0,000100612;0;0;0;0;0;0;0;0;0,05052879;0,050629402;0,020474999
58049;Chalaux;LE PEN;0,000519831;0;0,023863963;0;0;0,003558719;0,017355609;0;0;0,101057579;0,142796982;0,057748421
58050;Challement;MÉLENCHON;0,000496717;0;0,024973412;0;0;0,003558719;0,018162481;0;0;0,178613396;0,222246006;0,089878341
58051;Challuy;LE PEN;9,56E-05;0;0;0;0;0;0;0;0;0,109283196;0,109378823;0,044233808
58052;Champallement;LE PEN;8,34E-05;0;0;0;0;0;0;0;0;0,12573443;0,125817821;0,050881891
58053;Champlemy;LE PEN;0,000105598;0;0;0;0;0;0;0;0;0,179788484;0,179894082;0,072750831
58054;Champlin;MACRON;0,000232496;0;0;0;0;0;0;0;0;0,121034078;0,121266574;0,049041325
58055;Champvert;MACRON;0,000309995;0;0,039993917;0;0;0,003558719;0,029086485;0;0;0,104582844;0,173973241;0,070356388
58056;Champvoux;LE PEN;0,000440519;0;0,02815604;0;0;0,003558719;0,02047712;0,036;0;0,136310223;0,221383902;0,089529698
58057;Chantenay-Saint-Imbert;LE PEN;0,000167234;0;0;0;0;0;0;0,044;0;0,128084606;0,17225184;0,069660238
58058;La Chapelle-Saint-André;LE PEN;0,000319512;0;0,038804308;0;0;0,003558719;0,028221315;0;0;0,041128085;0,10847322;0,043867574
58059;La Charité-sur-Loire;MACRON;0,000479948;0;0,02584512;0;0;0,003558719;0,018796451;0;0;0,070505288;0,115626807;0,046760551
58060;Charrin;LE PEN;0,000148199;0;0;0;0;0;0;0;0;0,128084606;0,128232805;0,051858533
58061;Chasnay;FILLON;0,000201678;0;0,061425623;0;0;0,003558719;0,04467318;0;0;0,179788484;0,286088965;0,115697024
58062;Château-Chinon (Ville);MACRON;5,12E-05;0;0;0;0;0;0;0,018;0;0,097532315;0,115583528;0,046743048
58063;Château-Chinon (Campagne);LE PEN;0,00043644;0;0,028418903;0;0;0,003558719;0,020668293;0,228;0;0,139835488;0,417359124;0,168783891
58064;Châteauneuf-Val-de-Bargis;LE PEN;0,000189895;0;0;0;0;0;0;0;0;0,078730905;0,0789208;0,031916302
58065;Châtillon-en-Bazois;FILLON;0,000146387;0;0;0;0;0;0;0,008;0;0,165687427;0,173833814;0,070300003
58066;Châtin;LE PEN;0,00018083;0;0;0;0;0;0;0;0;0,121034078;0,121214908;0,04902043
58067;Chaulgnes;LE PEN;0,000514846;0;0,024094827;0;0;0,003558719;0,017523511;0;0;0,130434783;0,172567967;0,069788082
58068;Chaumard;MÉLENCHON;0,00037707;0;0,03288815;0;0;0,003558719;0,023918655;0;0;0,136310223;0,193494098;0,078250803
58069;Chaumot;LE PEN;0,000222526;0;0,055682579;0;0;0,003558719;0,040496421;0;0;0,110458284;0,20685981;0,083656021
58070;Chazeuil;FILLON;0,000189441;0;0;0;0;0;0;0;0;0,103407756;0,103597197;0,041895665
58071;Chevannes-Changy;FILLON;0,0003177;0;0,039025392;0;0;0,003558719;0,028382103;0;0;0,110458284;0,178183479;0,072059047
58072;Chevenon;LE PEN;5,21E-05;0;0;0;0;0;0;0,049;0;0,062279671;0,11133179;0,045023606
58073;Chevroches;MACRON;0,000415593;0;0,029842966;0;0;0,003558719;0,021703975;0,057;0;0,051703878;0,160666412;0,064974984
58074;Chiddes;LE PEN;7,34E-05;0;0;0;0;0;0;0;0;0,109283196;0,109356616;0,044224827
58075;Chitry-les-Mines;MACRON;0,000148653;0;0;0;0;0;0;0;0;0,085781434;0,085930087;0,034750922
58076;Chougny;FILLON;0,000428283;0;0;0;0;0;0;0;0;0,090481786;0,090910069;0,036764873
58077;Ciez;LE PEN;0,000200318;0;0;0;0;0;0;0;0;0,074030552;0,07423087;0,030019651
58078;Cizely;MACRON;3,44E-05;0;0;0;0;0;0;0,178;0;0,039952996;0,21798744;0,088156138
58079;Clamecy;MACRON;0,000240201;0;0;0;0;0;0;0;0;0,18213866;0,182378861;0,073755699
58080;La Collancelle;LE PEN;0,000148199;0;0;0;0;0;0;0;0;0,117508813;0,117657012;0,047581584
58081;Colméry;LE PEN;7,70E-05;0;0;0;0;0;0;0;0;0,098707403;0,098784449;0,039949345
58082;Corancy;MACRON;9,02E-05;0;0;0;0;0;0;0;0;0,169212691;0,16930288;0,068467651
58083;Corbigny;FILLON;0,000369819;0;0,033532226;0;0;0,003558719;0,024387074;0,004;0;0,217391304;0,279680423;0,113105351
58084;Corvol-d'Embernard;LE PEN;0,0004378;0;0,028330744;0;0;0,003558719;0,020604177;0,085;0;0,152761457;0,287134178;0,116119718
58085;Corvol-l'Orgueilleux;LE PEN;0,00020757;0;0;0;0;0;0;0,004;0;0,153936545;0,158144115;0,063954943
58086;Cosne-Cours-sur-Loire;LE PEN;0,000115568;0;0;0;0;0;0;0;0;0,094007051;0,094122619;0,038064058
58087;Cossaye;LE PEN;0,0003177;0;0,039025392;0;0;0,003558719;0,028382103;0;0;0,132784959;0,200510154;0,081088161
58088;Coulanges-lès-Nevers;MACRON;0,000424657;0;0,029206643;0;0;0,003558719;0,021241195;0;0;0,121034078;0,171906573;0,069520609
58089;Couloutre;LE PEN;1,86E-05;0;0;0;0;0;0;1;0;0,1386604;1,138678982;0,460492315
58090;Courcelles;LE PEN;0,000229324;0;0;0;0;0;0;0,011;0;0,175088132;0,186317456;0,075348503
58092;Crux-la-Ville;LE PEN;5,48E-05;0;0;0;0;0;0;0;0;0,077555817;0,077610655;0,031386467
58093;Cuncy-lès-Varzy;MACRON;0,00011013;0;0;0;0;0;0;0;0;0,116333725;0,116443855;0,047090972
58094;Dampierre-sous-Bouhy;LE PEN;0,000299118;0;0,041446033;0;0;0,003558719;0,03014257;0;0;0,122209166;0,194096887;0,078494577
58095;Decize;MACRON;0,000121007;0;0;0;0;0;0;0;0;0,112808461;0,112929468;0,045669722
58096;Devay;LE PEN;6,57E-05;0;0;0;0;0;0;0,039;0;0,175088132;0,214153847;0,086605797
58097;Diennes-Aubigny;FILLON;0,000169953;0;0,072861246;0;0;0,003558719;0,052989997;0;0;0,095182139;0,221203335;0,089456675
58098;Dirol;MACRON;0,000277817;0;0,044618608;0;0;0,003558719;0,032449896;0;0;0,19506463;0,272410951;0,110165509
58099;Dommartin;LE PEN;0,000217087;0;0;0;0;0;0;0,009;0;0,126909518;0,136126605;0,055050859
58101;Dompierre-sur-Nièvre;LE PEN;0,000124179;0;0;0;0;0;0;0;0;0,094007051;0,09413123;0,03806754
58102;Donzy;LE PEN;0,000148653;0;0;0;0;0;0;0;0;0,10693302;0,107081673;0,043304819
58103;Dornecy;LE PEN;0,000144574;0;0;0;0;0;0;0;0;0,109283196;0,10942777;0,044253603
58104;Dornes;MACRON;0,000102425;0;0;0;0;0;0;0,023;0;0,186839013;0,209941438;0,08490226
58105;Druy-Parigny;MACRON;0,000219806;0;0,056370023;0;0;0,003558719;0,04099638;0,004;0;0,117508813;0,219095022;0,088604054
58106;Dun-les-Places;LE PEN;0,000263314;0;0;0;0;0;0;0;0;0,082256169;0,082519483;0,033371642
58107;Dun-sur-Grandry;LE PEN;0,00023023;0;0,053822868;0;0;0,003558719;0,039143904;0;0;0,061104583;0,154301585;0,062400989
58108;Empury;FILLON;0,000125086;0;0;0;0;0;0;0;0;0,105757932;0,105883018;0,042820072
58109;Entrains-sur-Nohain;LE PEN;0,000166781;0;0;0;0;0;0;0;0;0,086956522;0,087123303;0,03523347
58110;Epiry;LE PEN;3,67E-05;0;0;0;0;0;0;0;0;0,196239718;0,196276428;0,079376003
58111;Fâchin;LE PEN;0,000152731;0;0;0;0;0;0;0;0;0,159811986;0,159964717;0,064691212
58112;La Fermeté;LE PEN;0,000249718;0;0,049630127;0;0;0,003558719;0,036094638;0;0;0,07520564;0,161180123;0,065182733
58113;Fertrève;FILLON;0,000133697;0;0;0;0;0;0;0;0;0,129259694;0,129393391;0,052327884
58114;Fléty;MACRON;0,000193973;0;0;0;0;0;0;0;0;0,082256169;0,082450142;0,0333436
58115;Fleury-sur-Loire;LE PEN;0,000152731;0;0,081052765;0;0;0,003558719;0,058947465;0;0;0,097532315;0,237685276;0,096122125
58116;Flez-Cuzy;LE PEN;0,000121913;0;0;0;0;0;0;0;0;0,200940071;0,201061984;0,081311327
58117;Fourchambault;LE PEN;0,000106504;0;0;0;0;0;0;0;0;0,104582844;0,104689348;0,042337341
58118;Fours;LE PEN;0,000435081;0;0,028507639;0;0;0,003558719;0,020732828;0;0;0,077555817;0,127231365;0,051453541
58119;Frasnay-Reugny;LE PEN;0,000152278;0;0;0;0;0;0;0;0;0,091656874;0,091809152;0,037128471
58120;Gâcogne;MÉLENCHON;7,89E-05;0;0;0;0;0;0;0,022;0;0,183313749;0,205392607;0,083062671
58121;Garchizy;LE PEN;0,000227511;0;0;0;0;0;0;0;0;0,192714454;0,192941965;0,078027516
58122;Garchy;LE PEN;7,57E-05;0;0;0;0;0;0;0;0;0,094007051;0,094082737;0,038047929
58123;Germenay;FILLON;5,39E-05;0;0;0;0;0;0;0;0;0,162162162;0,162216094;0,065601689
58124;Germigny-sur-Loire;LE PEN;0,000179018;0;0;0;0;0;0;0;0;0,110458284;0,110637302;0,044742749
58125;Gien-sur-Cure;LE PEN;0,000169953;0;0;0;0;0;0;0;0;0,15746181;0,157631763;0,063747743
58126;Gimouille;LE PEN;0,000256516;0;0,048317155;0;0;0,003558719;0,035139749;0;0;0,078730905;0,162444325;0,065693988
58127;Giry;LE PEN;0,000144574;0;0;0;0;0;0;0;0;0,12573443;0,125879004;0,050906634
58128;Glux-en-Glenne;MÉLENCHON;0,000251984;0;0,049184616;0;0;0,003558719;0,03577063;0;0;0,158636898;0,243844128;0,098612821
58129;Gouloux;FILLON;0,000335375;0;0;0;0;0;0;0;0;0,095182139;0,095517514;0,038628166
