CODGEO_2024;somme_tauxpourmille
17441;25.196671059542894
17442;0.0
17443;12.994255721934692
17444;5.865102639296188
17445;0.0
17446;0.0
17447;3.898635477582846
17448;0.0
17449;63.268823821700636
17450;0.0
17451;0.0
17452;111.87733779663172
17453;11.541072640868975
17454;0.0
17455;0.0
17457;0.0
17458;0.0
17459;0.0
17460;0.0
17461;70.822656566734
17462;0.0
17463;13.741825717753615
17464;0.0
17465;0.0
17466;11.009170778302886
17467;0.0
17468;0.0
17469;0.0
17470;0.0
17471;0.0
17472;0.0
17473;0.0
17474;0.0
17476;0.0
17477;0.0
17478;0.0
17479;0.0
17480;0.0
17481;0.0
17482;0.0
17483;19.371501860264686
17484;17.49215858896524
17485;52.42105856173065
17486;41.651396015192915
18001;0.0
18002;0.0
18003;13.310412073985574
18004;0.0
18005;0.0
18006;0.0
18007;0.0
18008;0.0
18009;0.0
18010;0.0
18011;13.006780827472639
18012;12.738853503184714
18013;0.0
18014;0.0
18015;53.479138097191
18016;0.0
18017;0.0
18018;34.60950712724363
18019;0.0
18020;0.0
18021;0.0
18022;0.0
18023;15.464882943143813
18024;0.0
18025;0.0
18026;11.385199240986717
18027;0.0
18028;15.093066657108093
18029;0.0
18030;0.0
18031;15.318579191935102
18032;12.94466760204562
18033;107.69684391840103
18034;0.0
18035;0.0
18036;0.0
18037;5.035246727089628
18038;0.0
18039;0.0
18040;0.0
18041;0.0
18042;0.0
18043;0.0
18044;0.0
18045;0.0
18046;0.0
18047;0.0
18048;0.0
18049;0.0
18050;12.697997768998972
18051;0.0
18052;7.525870178739417
18053;0.0
18054;0.0
18055;0.0
18056;0.0
18057;27.269042453051373
18058;33.349362258974885
18059;7.534983853606028
18060;0.0
18061;0.0
18062;0.0
18063;0.0
18064;0.0
18065;8.383233532934131
18066;0.0
18067;12.47135147427784
18068;0.0
18069;0.0
18070;0.0
18071;0.0
18072;0.0
18073;0.0
18074;0.0
18075;0.0
18076;0.0
18077;0.0
18078;0.0
18079;0.0
18080;0.0
18081;0.0
18082;0.0
18083;0.0
18084;0.0
18085;0.0
18086;0.0
18087;32.52980995948805
18088;0.0
18089;0.0
18090;0.0
18091;138.7427712614761
18092;0.0
18093;0.0
18094;0.0
18095;0.0
18096;14.447575905724669
18097;33.44173351845326
18098;0.0
18099;0.0
18100;0.0
18101;0.0
18102;0.0
18103;22.09402550439965
18104;0.0
18105;0.0
18106;0.0
18107;0.0
18108;35.58777714152896
18109;38.79798002360109
18110;4.990019960079841
18111;0.0
18112;0.0
18113;0.0
18114;0.0
18115;11.154875075270862
18116;0.0
18117;0.0
18118;10.263929618768328
18119;0.0
18120;0.0
18121;0.0
18122;0.0
18124;0.0
18125;4.488330341113106
18126;3.646973012399709
18127;8.046817849305047
18128;0.0
18129;0.0
18130;0.0
18132;0.0
18133;14.86164644767456
18134;0.0
18135;0.0
18136;0.0
18137;0.0
18138;17.48068575181886
18139;0.0
18140;0.0
18141;54.28163862153542
18142;0.0
18143;0.0
18144;0.0
18145;17.175593282426423
18146;0.0
18147;0.0
18148;8.994343769683294
18149;0.0
18150;0.0
18151;0.0
18152;0.0
18153;0.0
18154;0.0
18155;0.0
18156;0.0
18157;0.0
18158;0.0
18159;8.011347356527995
18160;23.524465290163636
18161;0.0
18162;0.0
18163;0.0
18164;0.0
18165;10.079906816931302
18166;0.0
18167;0.0
18168;0.0
18169;0.0
18170;0.0
18171;0.0
18172;28.82640718240955
18173;0.0
18174;0.0
18175;0.0
18176;0.0
18177;0.0
18178;0.0
18179;0.0
18180;3.3206831119544598
18181;0.0
18182;0.0
18183;0.0
18184;0.0
18185;0.0
18186;0.0
18187;0.0
18188;0.0
18189;0.0
18190;0.0
18191;0.0
18192;0.0
18193;0.0
18194;0.0
18195;0.0
18196;0.0
18197;92.30414073122972
18198;0.0
18199;0.0
18200;0.0
18201;0.0
18202;0.0
18203;0.0
18204;0.0
18205;55.29699466212781
18206;25.02473519205187
18207;56.30926420175779
18208;0.0
18209;0.0
18210;0.0
18211;0.0
18212;0.0
18213;53.11580604065034
18214;0.0
18215;0.0
18216;0.0
18217;0.0
18218;0.0
18219;0.0
18220;0.0
18221;0.0
18223;36.25535499165696
18224;0.0
18225;0.0
18226;0.0
18227;0.0
18228;0.0
18229;0.0
18230;0.0
18231;0.0
18232;0.0
18233;18.955789071303712
18234;0.0
18235;0.0
18236;0.0
18237;0.0
18238;0.0
18240;16.947536983376544
18241;65.86647911603414
18242;72.24778687496695
18243;0.0
18244;0.0
18245;0.0
18246;5.045408678102927
18247;0.0
18248;0.0
18249;0.0
18250;0.0
18251;0.0
18252;0.0
18253;0.0
18254;0.0
18255;0.0
18256;0.0
18257;0.0
18258;0.0
18259;0.0
18260;0.0
18261;0.0
18262;0.0
18263;0.0
18264;0.0
18265;0.0
18266;0.0
18267;16.007925500891258
18268;0.0
18269;0.0
18270;0.0
18271;4.225352112676056
18272;0.0
18273;0.0
18274;0.0
18275;0.0
18276;0.0
18277;0.0
18278;0.0
18279;110.36998373170798
18280;0.0
18281;13.223973915089584
18282;0.0
18283;0.0
18284;0.0
18285;0.0
18286;0.0
18287;0.0
18288;0.0
18289;0.0
18290;0.0
19001;0.0
19002;0.0
19003;0.0
19004;0.0
19005;23.667253727224875
19006;0.0
19007;0.0
19008;0.0
19009;0.0
19010;33.815527881474914
19011;0.0
19012;0.0
19013;0.0
19014;0.0
19015;0.0
19016;0.0
19017;0.0
19018;0.0
19019;19.895104895104893
19020;0.0
19021;0.0
19022;0.0
19023;5.50314465408805
19024;0.0
19025;0.0
19026;0.0
19027;0.0
19028;30.93074978284989
19029;0.0
19030;0.0
19031;104.01942705323327
19033;0.0
19034;0.0
19035;0.0
19036;0.0
19037;0.0
19038;0.0
19039;0.0
19040;0.0
19041;0.0
19042;0.0
19043;0.0
19044;0.0
19045;0.0
19046;0.0
19047;0.0
19048;0.0
19049;0.0
19050;0.0
19051;0.0
19052;0.0
19053;0.0
19054;0.0
19055;0.0
19056;0.0
19057;0.0
19058;0.0
19059;0.0
19060;0.0
19061;0.0
19062;0.0
19063;19.851496695570795
19064;0.0
19065;0.0
19066;7.765830346475507
19067;0.0
19068;0.0
19069;0.0
19070;0.0
19071;0.0
19072;4.91307634164777
19073;42.41872092460312
19074;0.0
19075;0.0
19076;0.0
19077;190.47619047619045
19078;0.0
19079;0.0
19080;0.0
19081;0.0
19082;0.0
19083;0.0
19084;0.0
19085;0.0
19086;0.0
19087;0.0
19088;0.0
19089;0.0
19090;0.0
19091;0.0
19093;0.0
19094;0.0
19095;0.0
19096;0.0
19097;0.0
19098;0.0
19099;0.0
19100;0.0
19101;12.24684793220198
19102;0.0
19103;0.0
19104;0.0
19105;0.0
19106;0.0
19107;13.599781462102586
19108;0.0
19109;0.0
19110;0.0
19111;0.0
19112;0.0
19113;0.0
19114;0.0
19115;0.0
19116;0.0
19117;9.345794392523365
19118;0.0
19119;0.0
19120;0.0
19121;14.730920570325708
19122;0.0
19123;44.140192750256034
19124;6.338028169014085
19125;0.0
19126;0.0
19128;0.0
19129;17.595307917888565
19130;0.0
19131;0.0
19132;0.0
19133;0.0
19134;6.839945280437757
19135;0.0
19136;24.48245745103117
19137;0.0
19138;14.185255684169311
19139;0.0
19140;0.0
19141;0.0
19142;0.0
19143;0.0
19144;0.0
19145;0.0
19146;5.161290322580645
19147;0.0
19148;32.04652012870343
19149;0.0
19150;0.0
19151;0.0
19152;0.0
19153;23.711227717031957
19154;0.0
19155;0.0
19156;0.0
19157;0.0
19158;0.0
19159;0.0
19160;0.0
19161;0.0
19162;0.0
19163;0.0
19164;0.0
19165;0.0
19166;0.0
19167;0.0
19168;0.0
19169;0.0
19170;0.0
19171;0.0
19172;0.0
19173;0.0
19174;0.0
19175;0.0
19176;0.0
19177;0.0
19178;0.0
19179;0.0
19180;0.0
19181;0.0
19182;0.0
19184;0.0
19186;0.0
19187;0.0
19188;0.0
19189;0.0
19190;0.0
19191;0.0
19192;0.0
19193;0.0
19194;0.0
19195;0.0
19196;0.0
19198;0.0
19199;0.0
19200;0.0
19201;0.0
19202;0.0
19203;0.0
19204;0.0
19205;0.0
19206;0.0
19207;40.03298436827764
19208;0.0
19209;0.0
19210;0.0
19211;0.0
19212;0.0
19213;0.0
19214;0.0
19215;0.0
19216;0.0
19217;0.0
19219;0.0
19220;0.0
19221;0.0
19222;0.0
19223;0.0
19225;0.0
19226;0.0
19227;0.0
19228;0.0
19229;24.08642593099512
19230;0.0
19231;0.0
19232;0.0
19233;0.0
19234;0.0
19235;0.0
19236;0.0
19237;0.0
19238;0.0
19239;0.0
19240;0.0
19241;0.0
19242;0.0
19243;0.0
19244;0.0
19245;0.0
19246;8.68793768699782
19247;0.0
19248;0.0
19249;0.0
19250;0.0
19251;0.0
19252;0.0
19253;0.0
19254;0.0
19255;4.451864218141347
19256;0.0
19257;0.0
19258;8.116883116883116
19259;0.0
19260;0.0
19261;0.0
19262;55.55555555555555
19263;0.0
19264;0.0
19265;0.0
19266;0.0
19268;0.0
19269;3.687315634218289
19270;0.0
19271;0.0
19272;77.7997797761391
19273;7.058823529411765
19274;19.35686754563562
19275;68.74077595333638
19276;95.41200175084931
19277;0.0
19278;6.139013039749687
19279;0.0
19280;0.0
19281;0.0
19283;0.0
19284;0.0
19285;0.0
19286;0.0
19287;0.0
19288;6.299212598425196
19289;0.0
21001;0.0
21002;0.0
21003;25.078083466241363
21004;0.0
21005;12.672637841785338
21006;0.0
21007;0.0
21008;0.0
21009;0.0
21010;0.0
21011;0.0
21012;0.0
21013;0.0
21014;0.0
21015;0.0
21016;0.0
21017;0.0
21018;0.0
21020;0.0
21021;54.6734836160818
21022;0.0
21023;28.058514643721324
21024;0.0
21025;0.0
21026;0.0
21027;0.0
21028;0.0
21029;0.0
21030;0.0
21031;0.0
21032;0.0
21033;0.0
21034;0.0
21035;0.0
21036;0.0
21037;0.0
21038;72.4382751187353
21039;0.0
21040;0.0
21041;0.0
21042;0.0
21043;0.0
21044;0.0
21045;0.0
21046;0.0
21047;0.0
21048;0.0
21049;0.0
21050;0.0
21051;0.0
21052;0.0
21053;0.0
21054;101.51409635161572
21055;0.0
21056;0.0
21057;14.204545454545451
21058;0.0
21059;0.0
21060;0.0
21061;0.0
21062;0.0
21063;0.0
21064;0.0
21065;0.0
21066;0.0
21067;0.0
21068;0.0
21069;0.0
21070;0.0
21071;0.0
21072;0.0
21074;0.0
21075;0.0
21076;0.0
21077;0.0
21078;0.0
21079;0.0
21080;0.0
21081;0.0
21082;0.0
21083;0.0
21084;0.0
21085;0.0
21086;0.0
21087;7.389162561576354
21088;0.0
21089;0.0
21090;0.0
21091;0.0
21092;0.0
21093;0.0
21094;0.0
21095;0.0
21096;0.0
21097;0.0
21098;0.0
21099;0.0
21100;0.0
21101;0.0
21102;0.0
21103;17.926647631922513
21104;0.0
21105;4.45632798573975
21106;0.0
21107;0.0
21108;0.0
21109;0.0
21110;7.530120481927711
21111;333.84525376627175
21112;0.0
21113;0.0
21114;0.0
21115;0.0
21116;0.0
21117;0.0
21118;0.0
21119;0.0
21120;0.0
21121;0.0
21122;0.0
21123;0.0
21124;0.0
21125;0.0
21126;0.0
21127;0.0
21128;0.0
21129;0.0
21130;0.0
21131;0.0
21132;0.0
21133;0.0
21134;0.0
21135;0.0
21136;0.0
21137;0.0
21138;0.0
21139;0.0
21140;0.0
21141;0.0
21142;0.0
21143;0.0
21144;0.0
21145;0.0
21146;0.0
21147;0.0
21148;0.0
21149;0.0
21150;0.0
21151;0.0
21152;0.0
21153;0.0
21154;79.76406351189479
21155;0.0
21156;0.0
21157;0.0
21158;0.0
21159;0.0
21160;0.0
21161;0.0
21162;0.0
21163;0.0
21164;0.0
21165;0.0
21166;113.05366890170112
21167;0.0
21168;0.0
21169;0.0
21170;0.0
21171;55.83790583452853
21172;0.0
21173;0.0
21175;0.0
21176;0.0
21177;0.0
21178;0.0
21179;0.0
21180;0.0
21181;0.0
21182;0.0
21183;0.0
21184;0.0
21185;0.0
21186;0.0
21187;0.0
21189;0.0
21190;0.0
21191;0.0
21192;0.0
21193;0.0
21194;0.0
21195;0.0
21196;0.0
21197;0.0
21198;0.0
21199;0.0
21200;7.908611599297012
21201;0.0
21202;0.0
21203;0.0
21204;0.0
21205;0.0
21207;0.0
21208;0.0
21209;6.8179038767274065
21210;0.0
21211;0.0
21212;0.0
21214;0.0
21215;0.0
21216;0.0
21217;0.0
21218;0.0
21219;0.0
21220;0.0
21221;0.0
21222;0.0
21223;0.0
21224;0.0
21225;0.0
21226;0.0
21227;0.0
21228;0.0
21229;0.0
21230;0.0
21231;95.96519073854355
21232;0.0
21233;0.0
21234;0.0
21235;0.0
21236;0.0
21237;0.0
21238;0.0
21239;0.0
21240;0.0
21241;0.0
21242;0.0
21243;0.0
21244;0.0
21245;0.0
21246;0.0
21247;0.0
21248;0.0
21249;0.0
21250;0.0
21251;0.0
21252;0.0
21253;0.0
21254;0.0
21255;0.0
21256;0.0
21257;0.0
21258;0.0
21259;0.0
21260;0.0
21261;8.955223880597016
21262;0.0
21263;21.29122837854474
21264;0.0
21265;0.0
21266;0.0
21267;0.0
21268;0.0
21269;0.0
21270;0.0
21271;0.0
21272;0.0
21273;4.774897680763983
21274;0.0
21275;0.0
21276;0.0
21277;0.0
21278;47.78729196429255
21279;0.0
21280;0.0
21281;0.0
21282;0.0
21283;0.0
21284;0.0
21285;0.0
21286;0.0
21287;0.0
21288;0.0
21289;0.0
21290;6.802721088435374
21291;0.0
21292;49.27717090029995
21293;0.0
21294;0.0
21295;67.16203925216283
21296;0.0
21297;0.0
21298;0.0
21299;0.0
21300;0.0
21301;0.0
21302;0.0
21303;0.0
21304;0.0
21305;0.0
21306;0.0
21307;0.0
21308;0.0
21309;0.0
21310;0.0
21311;0.0
21312;0.0
21313;0.0
21314;0.0
21315;0.0
21316;0.0
21317;32.93239099020587
21319;0.0
21320;0.0
21321;0.0
21322;0.0
21323;0.0
21324;0.0
21325;0.0
21326;0.0
21327;0.0
21328;0.0
21329;0.0
21330;0.0
21331;0.0
21332;0.0
21333;0.0
21334;0.0
21335;0.0
21336;0.0
21337;0.0
21338;0.0
21339;0.0
21340;0.0
21341;0.0
21342;0.0
21343;0.0
21344;0.0
21345;0.0
21346;0.0
21347;0.0
21348;0.0
21349;0.0
21350;0.0
21351;0.0
21352;7.117437722419928
21353;4.905968928863451
21354;0.0
21355;68.40942790709765
21356;4.3343653250774
21357;0.0
21358;0.0
21359;0.0
21360;0.0
21361;0.0
21362;0.0
21363;0.0
21364;0.0
21365;0.0
21366;0.0
21367;0.0
21368;0.0
21369;0.0
21370;0.0
21371;0.0
21372;0.0
21373;0.0
21374;0.0
21375;0.0
21376;0.0
21377;0.0
21378;0.0
21379;0.0
21380;0.0
21381;0.0
21382;0.0
21383;0.0
21384;0.0
21385;0.0
21386;0.0
21387;0.0
21388;0.0
21389;0.0
21390;66.86289198119657
21391;0.0
21392;0.0
21393;0.0
21394;0.0
21395;0.0
21396;0.0
21397;0.0
21398;0.0
21399;0.0
21400;0.0
21401;0.0
21402;0.0
21403;0.0
21404;0.0
21405;182.296231375986
21406;0.0
21407;0.0
21408;5.408653846153846
21409;0.0
21410;0.0
21411;0.0
21412;5.755395683453237
21413;0.0
21414;0.0
21415;0.0
21416;16.968108344255132
21417;0.0
21418;0.0
21419;0.0
21420;0.0
21421;0.0
21422;0.0
21423;0.0
21424;0.0
21425;80.64123563501931
21426;0.0
21427;0.0
21428;0.0
21429;0.0
21430;0.0
21431;0.0
21432;0.0
21433;0.0
21434;0.0
21435;0.0
21436;0.0
21437;0.0
21438;0.0
21439;0.0
21440;0.0
21441;0.0
21442;0.0
21444;0.0
21445;0.0
21446;0.0
21447;0.0
21448;0.0
21449;0.0
21450;0.0
21451;0.0
21452;19.12281657736203
21454;0.0
21455;0.0
21456;0.0
21457;0.0
21458;0.0
21459;0.0
21460;0.0
21461;10.356374266393791
21462;0.0
21463;0.0
21464;65.34159123732786
21465;0.0
21466;0.0
21467;0.0
21468;0.0
21469;0.0
21470;0.0
21471;0.0
21472;0.0
21473;0.0
21474;0.0
21475;0.0
21476;0.0
21477;0.0
21478;0.0
21479;0.0
21480;0.0
21481;27.850848372778778
21482;0.0
21483;0.0
21484;0.0
21485;38.82617133605412
21487;0.0
21488;0.0
21489;0.0
21490;0.0
21491;0.0
21492;0.0
21493;0.0
21494;0.0
21495;113.20754716981132
21496;13.843720639819988
21497;0.0
21498;0.0
21499;0.0
21500;0.0
21501;68.63650271346751
21502;0.0
21503;0.0
21504;0.0
21505;0.0
21506;13.736263736263735
21508;0.0
21510;0.0
21511;0.0
21512;0.0
21514;0.0
21515;110.96995355429478
21516;0.0
21517;0.0
21518;0.0
21519;0.0
21520;0.0
21521;0.0
21522;0.0
21523;0.0
21524;0.0
21525;0.0
21526;0.0
21527;0.0
21528;0.0
21529;0.0
21530;0.0
21531;0.0
21532;0.0
21533;0.0
21534;0.0
21535;21.737218540625868
21536;0.0
21537;0.0
21538;0.0
21539;0.0
21540;49.08250495325325
21541;0.0
21542;0.0
21543;0.0
21544;0.0
21545;10.59322033898305
21546;0.0
21547;0.0
21548;0.0
21549;0.0
21550;0.0
21552;0.0
21553;0.0
21554;25.30336998683321
21555;5.401755570560432
21556;0.0
21557;0.0
21558;0.0
21559;0.0
21560;0.0
21561;0.0
21562;0.0
21563;0.0
21564;0.0
21565;0.0
21566;0.0
21567;0.0
21568;0.0
21569;0.0
21570;0.0
21571;0.0
21572;0.0
21573;0.0
21574;0.0
21575;0.0
21576;0.0
21577;20.863680277114526
21578;0.0
21579;0.0
21580;0.0
21581;0.0
21582;0.0
21583;0.0
21584;53.94028857279649
21585;0.0
21586;0.0
21587;0.0
21588;0.0
21589;0.0
21590;4.665629860031105
21591;0.0
21592;0.0
21593;0.0
21594;0.0
21595;0.0
21596;0.0
21597;0.0
21598;0.0
21599;29.9873110358313
21600;0.0
21601;0.0
21602;0.0
21603;82.02093928862769
21604;0.0
21605;9.152215799614643
21606;0.0
21607;48.285966000645416
21608;0.0
21609;0.0
21610;0.0
21611;0.0
21612;0.0
21613;0.0
21614;0.0
21615;0.0
21616;0.0
21617;49.374131901251296
21618;0.0
21619;0.0
21620;0.0
21622;0.0
21623;3.875968992248062
21624;0.0
21625;0.0
21626;0.0
21627;0.0
21628;0.0
21629;0.0
21630;0.0
21631;0.0
21632;0.0
21633;0.0
21634;0.0
21635;0.0
21636;0.0
21637;0.0
21638;0.0
21639;13.123359580052494
21640;0.0
21641;0.0
21642;0.0
21643;0.0
21644;0.0
21645;0.0
21646;0.0
21647;0.0
21648;0.0
21649;0.0
21650;0.0
21651;0.0
21652;0.0
21653;0.0
21655;0.0
21656;0.0
21657;6.732263076126359
21659;0.0
21660;0.0
21661;8.055781834339246
21662;0.0
21663;23.955074678942005
21664;0.0
21665;0.0
21666;0.0
21667;0.0
21669;0.0
21670;0.0
21671;0.0
21672;0.0
21673;0.0
21674;0.0
21675;0.0
21676;0.0
21677;0.0
21678;0.0
21679;0.0
21680;0.0
21681;0.0
21682;0.0
21683;0.0
21684;0.0
21685;0.0
21686;0.0
21687;0.0
21688;0.0
21689;0.0
21690;0.0
21691;0.0
21692;0.0
21693;0.0
21694;0.0
21695;0.0
21696;0.0
21698;0.0
21699;5.381165919282512
21700;0.0
21701;0.0
21702;0.0
21703;0.0
21704;0.0
21705;0.0
21706;0.0
21707;0.0
21708;0.0
21709;0.0
21710;8.372093023255815
21711;0.0
21712;0.0
21713;0.0
21714;0.0
21715;0.0
21716;0.0
21717;0.0
22001;0.0
22002;0.0
22003;0.0
22004;32.239624064114594
22005;0.0
22006;0.0
22008;5.469462169553328
22009;0.0
22011;0.0
22012;0.0
22013;6.852248394004283
22014;0.0
22015;7.795342850794035
22016;16.483516483516485
22018;0.0
22019;0.0
22020;18.21289164126521
22021;0.0
22023;0.0
22024;0.0
22025;39.459645499913954
22026;0.0
22027;0.0
22028;0.0
22029;0.0
22030;0.0
22031;0.0
22032;12.881249338164837
22033;0.0
22034;0.0
22035;0.0
22036;0.0
22037;0.0
22039;19.43462897526502
22040;0.0
22041;0.0
22042;0.0
22043;0.0
22044;3.863134657836645
22045;0.0
22046;31.105436523755664
22047;6.550218340611353
22048;7.808911345888838
22049;0.0
22050;102.86234371415655
22052;0.0
22053;0.0
22054;58.270617533264016
22055;54.573334207054494
22056;6.451612903225806
22057;0.0
22059;0.0
22060;0.0
22061;16.3177799992446
22062;0.0
22063;0.0
22064;0.0
22065;7.968127490039841
22067;19.001014575239417
22068;0.0
22069;0.0
22070;144.83643915075595
22071;0.0
22072;0.0
22073;0.0
22074;9.345794392523365
22075;0.0
22076;0.0
22077;0.0
22079;9.6586792656421
22081;38.26670254139617
22082;0.0
22083;0.0
22084;13.1956627069654
22085;0.0
22086;0.0
22087;0.0
22088;0.0
22090;0.0
22091;0.0
22092;0.0
22093;55.304655691443195
22094;50.17636486853928
22095;0.0
22096;0.0
22097;0.0
22098;0.0
22099;0.0
22101;0.0
22103;7.186858316221766
22104;0.0
22105;6.008583690987125
22106;69.0702222562077
22107;0.0
22108;0.0
22109;0.0
22110;0.0
22111;0.0
22112;0.0
22113;83.00268290141183
22114;0.0
22115;0.0
22116;3.8051750380517504
22117;7.654181567225045
22118;26.311266351890744
22119;0.0
22121;33.23297538589289
22122;0.0
22124;0.0
22126;0.0
22127;13.128464455898083
22128;0.0
22129;0.0
22131;0.0
22132;0.0
22133;0.0
22134;3.254149040026033
22135;11.523631535836426
22136;66.99592769503364
22137;0.0
22138;0.0
22139;0.0
22140;0.0
22141;0.0
22143;22.15695301754027
22144;0.0
22145;0.0
22146;0.0
22147;30.172561045106224
22148;0.0
22149;0.0
22150;0.0
22152;4.709576138147567
22153;0.0
22155;3.2634032634032635
22156;0.0
22157;0.0
22158;16.54929831027537
22160;0.0
22161;15.999796961939342
22162;101.63002736216154
22163;0.0
22164;18.748777065453478
22165;0.0
22166;16.725009723842863
22168;38.6285859668761
22169;0.0
22170;0.0
22171;11.25658198435184
22172;30.235042249325467
22174;0.0
22175;0.0
22176;29.595749338644577
22177;0.0
22178;20.5273666364115
22179;24.260150858610174
22180;8.794619762027935
22181;0.0
22182;17.277437290705755
22183;23.730679541673585
22184;8.891049237162783
22185;13.52252352314314
22186;77.2339418427956
22187;61.36327740407168
22188;0.0
22189;0.0
22190;10.500325418928286
22193;4.410838059231254
22194;27.924908652912922
22195;13.253690341445012
22196;5.382131324004306
22197;15.439623507805326
22198;13.546214292973348
22199;14.5985401459854
22200;0.0
22201;16.352201257861633
22202;0.0
22203;27.14852567432557
22204;0.0
22205;0.0
22206;30.999973091289547
22207;9.233770158520839
22208;0.0
22209;22.4685716828048
22210;24.75347747541301
22211;10.460293535449141
22212;11.441591002538111
22213;17.17910584658927
22214;21.504342338552153
22215;54.388230608612695
22216;0.0
22217;0.0
22218;16.63893510815308
22219;12.554555291813271
22220;4.675628287551139
22221;22.15284126332927
22222;29.054624466870173
22223;26.223054973011998
22224;5.415162454873646
22225;26.598552383222447
22226;11.738660275175716
22227;0.0
22228;6.97350069735007
22229;4.537205081669692
22231;0.0
22232;9.745410100379674
22233;11.012411507926437
22234;0.0
22235;0.0
22236;0.0
22237;17.748877554389093
22238;0.0
22239;0.0
22240;0.0
22241;0.0
22242;3.976143141153081
22243;0.0
22244;0.0
22245;0.0
22246;9.557291132839993
22248;4.542873367404884
22249;0.0
22250;21.235521235521237
22251;37.8526942246493
22254;0.0
22255;0.0
22256;5.676442762535478
22257;0.0
22258;16.899185777743185
22259;41.37283132910022
22260;0.0
22261;0.0
22262;34.67883221461946
22263;0.0
22264;21.2048997350788
22265;0.0
22266;36.71548826589126
22267;0.0
22268;0.0
22269;0.0
22271;0.0
22272;50.964654017112956
22273;8.6617583369424
22274;0.0
22275;0.0
22276;0.0
22277;0.0
22278;126.58809684850408
22279;0.0
22280;0.0
22281;3.976143141153081
22282;58.863457973429846
22283;5.720823798627002
22284;0.0
22285;0.0
22286;0.0
22287;0.0
22288;0.0
22289;28.169014084507044
22291;0.0
22293;0.0
22294;0.0
22295;0.0
22296;0.0
22299;0.0
22300;0.0
22302;70.50918176745992
22304;0.0
22305;0.0
22306;0.0
22307;0.0
22308;0.0
22309;0.0
22310;0.0
22311;0.0
22312;0.0
22313;0.0
22314;0.0
22315;0.0
22316;0.0
22317;0.0
22318;0.0
22319;0.0
22320;0.0
22321;5.99880023995201
22322;0.0
22323;0.0
22324;4.583651642475172
22325;97.55420607577973
22326;0.0
22327;9.933924142834844
22328;0.0
22330;14.319809069212411
22331;0.0
22332;0.0
22333;0.0
22334;0.0
22335;0.0
22337;0.0
22338;0.0
22339;37.317821092277725
22340;0.0
22341;0.0
22342;0.0
22343;35.079124524393656
22344;0.0
22345;0.0
22346;0.0
22347;0.0
22348;0.0
22349;4.120879120879121
22350;0.0
22351;0.0
22352;0.0
22353;29.65720674030085
22354;0.0
22356;0.0
22358;0.0
22359;0.0
22360;57.05096029932475
22361;0.0
22362;38.76279163095988
22363;0.0
22364;11.483022244468895
22365;0.0
22366;0.0
22368;0.0
22369;0.0
22370;0.0
22371;0.0
22372;13.452508511378742
22373;0.0
22375;0.0
22376;10.235796951822625
22377;0.0
22378;0.0
22379;0.0
22380;0.0
22381;0.0
22383;0.0
22384;0.0
22385;7.111111111111112
22386;0.0
22387;0.0
22388;0.0
22389;63.85473439123087
22390;0.0
22391;0.0
23001;17.414374271469157
23002;0.0
23003;0.0
23004;0.0
23005;0.0
23006;0.0
23007;0.0
23008;67.66257854493149
23009;0.0
23010;0.0
23011;0.0
23012;0.0
23013;8.283600870326673
23014;0.0
23015;0.0
23016;0.0
23017;0.0
23018;0.0
23019;0.0
23020;0.0
23021;0.0
23022;0.0
23023;0.0
23024;0.0
23025;0.0
23026;0.0
23027;0.0
23028;0.0
23029;0.0
23030;38.79364396360954
23031;24.880307368897327
23032;0.0
23033;0.0
23034;0.0
23035;0.0
23036;0.0
23037;0.0
23038;0.0
23039;0.0
23040;0.0
23041;0.0
23042;0.0
23043;0.0
23044;0.0
23045;0.0
23046;0.0
23047;0.0
23048;0.0
23049;0.0
23050;0.0
23051;0.0
23052;0.0
23053;0.0
23054;0.0
23055;0.0
23056;0.0
23057;0.0
23058;0.0
23059;0.0
23060;0.0
23061;16.129032258064516
23062;0.0
23063;0.0
23064;0.0
23065;0.0
23066;0.0
23067;0.0
23068;0.0
23069;0.0
23070;0.0
23071;0.0
23072;0.0
23073;0.0
23074;0.0
23075;9.906820098620885
23076;25.22122855197991
23077;0.0
23078;0.0
23079;28.45435049019608
23080;0.0
23081;0.0
23082;0.0
23083;0.0
23084;0.0
23086;0.0
23087;0.0
23088;0.0
23089;0.0
23090;0.0
23091;0.0
23092;0.0
23093;4.410838059231254
23095;0.0
23096;106.98142191633862
23097;0.0
23098;0.0
23099;0.0
23100;0.0
23101;0.0
23102;0.0
23103;0.0
23104;0.0
23105;0.0
23106;0.0
23107;0.0
23108;0.0
23109;0.0
23110;0.0
23111;0.0
23112;0.0
23113;0.0
23114;0.0
23115;0.0
23116;0.0
23117;0.0
23118;0.0
23119;0.0
23120;0.0
23122;0.0
23123;0.0
23124;0.0
23125;0.0
23127;0.0
23128;0.0
23129;0.0
23130;0.0
23131;0.0
23132;0.0
23133;0.0
23134;0.0
23136;0.0
23137;0.0
23138;0.0
23139;0.0
23140;0.0
23141;0.0
23142;0.0
23143;0.0
23144;0.0
23145;0.0
23146;0.0
23147;0.0
23148;0.0
23149;0.0
23150;0.0
23151;0.0
23152;0.0
23154;0.0
23155;0.0
23156;0.0
23157;0.0
23158;0.0
23159;0.0
23160;0.0
23162;0.0
23164;0.0
23165;0.0
23166;0.0
23167;0.0
23168;0.0
23169;0.0
23170;0.0
